Hello	UH	hello
of	IN	of
beauty	NN	beauty
differ	VBP	differ
and	CC	and
are	VBP	be
not	RB	not
solely	RB	solely
based	VBN	base
on	IN	on
external	JJ	external
features	NNS	feature
.	SENT	.
An	DT	an
earlier	JJR	early
study	NN	study
of	IN	of
body	NN	body
ideals	NNS	ideal
in	IN	in
rural	JJ	rural
Jamaica	NP	Jamaica
found	VBD	find
that	IN	that
bodies	NNS	body
there	RB	there
are	VBP	be
reflections	NNS	reflection
of	IN	of
one	CD	one
'	POS	'
s	JJ	<unknown>
social	JJ	social
relations	NNS	relation
.	SENT	.
Whether	IN	whether
by	IN	by
shared	VBN	share
fluids	NNS	fluid
or	CC	or
food	NN	food
,	,	,
plump	JJ	plump
bodies	NNS	body
in	IN	in
this	DT	this
rural	JJ	rural
context	NN	context
are	VBP	be
considered	VBN	consider
to	TO	to
be	VB	be
desirable	JJ	desirable
,	,	,
healthy	JJ	healthy
and	CC	and
loveable	JJ	loveable
in	IN	in
this	DT	this
measure	NN	measure
of	IN	of
well-being	NN	well-being
.	SENT	.
Thin	JJ	thin
bodies	NNS	body
there	RB	there
were	VBD	be
interpreted	VBN	interpret
to	TO	to
be	VB	be
antisocial	JJ	antisocial
or	CC	or
neglected	VBN	neglect
without	IN	without
social	JJ	social
capital	NN	capital
or	CC	or
relations	NNS	relation
to	TO	to
feed	VB	feed
or	CC	or
care	VB	care
for	IN	for
them	PP	them
.	SENT	.
Similar	JJ	similar
positive	JJ	positive
views	NNS	view
about	IN	about
ample	JJ	ample
or	CC	or
thick	JJ	thick
bodies	NNS	body
have	VBP	have
been	VBN	be
found	VBN	find
in	IN	in
ethnographic	JJ	ethnographic
studies	NNS	study
across	IN	across
Africa	NP	Africa
,	,	,
the	DT	the
Pacific	NP	Pacific
Islands	NPS	Islands
and	CC	and
the	DT	the
U	NP	U
.	SENT	.
S	NP	S
.	SENT	.
With	IN	with
increased	VBN	increase
globalization	NN	globalization
and	CC	and
market	NN	market
reach	NN	reach
,	,	,
body	NN	body
ideals	NNS	ideal
change	VBP	change
over	IN	over
time	NN	time
,	,	,
even	RB	even
in	IN	in
rural	JJ	rural
and	CC	and
remote	JJ	remote
areas	NNS	area
.	SENT	.
Weight	NN	weight
stigma	NN	stigma
,	,	,
or	CC	or
fat	JJ	fat
phobia	NN	phobia
and	CC	and
bias	NN	bias
,	,	,
are	VBP	be
increasingly	RB	increasingly
found	VBN	find
not	RB	not
only	RB	only
in	IN	in
the	DT	the
Global	NP	Global
North	NP	North
,	,	,
but	CC	but
also	RB	also
the	DT	the
Global	NP	Global
South	NP	South
.	SENT	.
With	IN	with
increasing	VBG	increase
obesity	NN	obesity
around	IN	around
the	DT	the
world	NN	world
,	,	,
public	JJ	public
health	NN	health
campaigns	NNS	campaign
to	TO	to
address	VB	address
overweight	NN	overweight
and	CC	and
obesity	NN	obesity
may	MD	may
backfire	VB	backfire
by	IN	by
reinforcing	VBG	reinforce
weight	NN	weight
stigma	NN	stigma
.	SENT	.
How	WRB	how
is	VBZ	be
it	PP	it
possible	JJ	possible
to	TO	to
move	VB	move
beyond	IN	beyond
these	DT	these
body	NN	body
ideals	NNS	ideal
that	WDT	that
may	MD	may
be	VB	be
harmful	JJ	harmful
for	IN	for
esteem	NN	esteem
or	CC	or
self-care	NN	self-care
?	SENT	?
The	DT	the
problem	NN	problem
is	VBZ	be
that	IN	that
no	DT	no
matter	NN	matter
the	DT	the
preference	NN	preference
for	IN	for
thick	JJ	thick
or	CC	or
thin	JJ	thin
,	,	,
these	DT	these
universally	RB	universally
imposed	VBN	impose
body	NN	body
ideals	NNS	ideal
miss	VBP	miss
a	DT	a
key	JJ	key
point	NN	point
.	SENT	.
There	EX	there
are	VBP	be
many	JJ	many
different	JJ	different
kinds	NNS	kind
of	IN	of
body	NN	body
shapes	NNS	shape
,	,	,
weight	NN	weight
and	CC	and
looks	VBZ	look
.	SENT	.
Yet	RB	yet
the	DT	the
conflation	NN	conflation
of	IN	of
appearance	NN	appearance
with	IN	with
health	NN	health
often	RB	often
facilitates	VBZ	facilitate
unhealthy	JJ	unhealthy
shaming	VBG	shame
of	IN	of
oneself	PP	oneself
or	CC	or
others	NNS	other
based	VBN	base
on	IN	on
outdated	JJ	outdated
ideals	NNS	ideal
.	SENT	.
The	DT	the
good	JJ	good
news	NN	news
is	VBZ	be
that	IN	that
body	NN	body
diversity	NN	diversity
is	VBZ	be
being	VBG	be
recognized	VBN	recognize
as	IN	as
a	DT	a
critical	JJ	critical
component	NN	component
and	CC	and
reflection	NN	reflection
of	IN	of
social	JJ	social
diversity	NN	diversity
,	,	,
equity	NN	equity
and	CC	and
inclusion	NN	inclusion
.	SENT	.
In	IN	in
calling	VBG	call
out	RP	out
standard	JJ	standard
media	NNS	medium
portrayals	NNS	portrayal
,	,	,
which	WDT	which
feature	VBP	feature
size-two	NN	<unknown>
models	NNS	model
while	IN	while
the	DT	the
average	JJ	average
American	JJ	American
woman	NN	woman
may	MD	may
be	VB	be
a	DT	a
size	NN	size
16	CD	@card@
,	,	,
body	NN	body
diverse	JJ	diverse
activists	NNS	activist
,	,	,
along	RB	along
with	IN	with
earlier	RBR	earlier
queer	JJ	queer
and	CC	and
Black	JJ	Black
activists	NNS	activist
,	,	,
have	VBP	have
pointed	VBN	point
out	RP	out
the	DT	the
harm	NN	harm
of	IN	of
body-shaming	VBG	body-shame
and	CC	and
they	PP	they
advocate	VBP	advocate
instead	RB	instead
for	IN	for
retraining	VBG	retrain
social	JJ	social
lenses	NNS	lens
on	IN	on
systemic	JJ	systemic
ideals	NNS	ideal
.	SENT	.
With	IN	with
increasing	VBG	increase
body	NN	body
positive	JJ	positive
advocacy	NN	advocacy
,	,	,
there	EX	there
'	''	'
s	RB	<unknown>
been	VBN	be
a	DT	a
shift	NN	shift
in	IN	in
national	JJ	national
and	CC	and
global	JJ	global
ad	NN	ad
campaigns	NNS	campaign
that	WDT	that
feature	VBP	feature
more	JJR	more
diversity	NN	diversity
of	IN	of
bodies	NNS	body
,	,	,
skin	NN	skin
color	NN	color
,	,	,
hairstyles	NNS	hairstyle
and	CC	and
even	RB	even
age	NN	age
.	SENT	.
Another	DT	another
way	NN	way
to	TO	to
enhance	VB	enhance
body	NN	body
diversity	NN	diversity
entails	VBZ	entail
expanding	VBG	expand
where	WRB	where
we	PP	we
look	VBP	look
for	IN	for
diverse	JJ	diverse
bodies	NNS	body
.	SENT	.
For	IN	for
instance	NN	instance
,	,	,
sports	NNS	sport
events	NNS	event
are	VBP	be
major	JJ	major
stages	NNS	stage
where	WRB	where
bodies	NNS	body
are	VBP	be
on	IN	on
display	NN	display
Rather	RB	rather
than	IN	than
uniformly	RB	uniformly
thin	JJ	thin
or	CC	or
lean	JJ	lean
,	,	,
different	JJ	different
proportions	NNS	proportion
,	,	,
sizes	NNS	size
and	CC	and
abilities	NNS	ability
can	MD	can
be	VB	be
seen	VBN	see
in	IN	in
the	DT	the
bodies	NNS	body
of	IN	of
Olympians	NNS	Olympian
,	,	,
Paralympians	NP	<unknown>
and	CC	and
other	JJ	other
athletes	NNS	athlete
.	SENT	.
Beyond	IN	beyond
athletes	NNS	athlete
,	,	,
ad	NN	ad
campaigns	NNS	campaign
for	IN	for
clothing	NN	clothing
or	CC	or
cosmetics	NNS	cosmetic
may	MD	may
also	RB	also
feature	VB	feature
a	DT	a
range	NN	range
of	IN	of
ordinary	JJ	ordinary
consumers	NNS	consumer
to	TO	to
represent	VB	represent
their	PP$	their
brand	NN	brand
as	IN	as
accessible	JJ	accessible
and	CC	and
inclusive	JJ	inclusive
.	SENT	.
These	DT	these
approaches	NNS	approach
are	VBP	be
helpful	JJ	helpful
correctives	NNS	corrective
to	TO	to
address	VB	address
the	DT	the
divergence	NN	divergence
between	IN	between
ideals	NNS	ideal
and	CC	and
actual	JJ	actual
lived	VBN	live
bodies	NNS	body
in	IN	in
everyday	JJ	everyday
life	NN	life
.	SENT	.
These	DT	these
are	VBP	be
important	JJ	important
directions	NNS	direction
addressing	VBG	address
narrow	JJ	narrow
body	NN	body
ideals	NNS	ideal
by	IN	by
expanding	VBG	expand
diversity	NN	diversity
and	CC	and
inclusion	NN	inclusion
of	IN	of
bodies	NNS	body
that	WDT	that
become	VBP	become
the	DT	the
focus	NN	focus
of	IN	of
media	NNS	medium
,	,	,
social	JJ	social
media	NNS	medium
and	CC	and
advertising	NN	advertising
.	SENT	.
Nonetheless	RB	nonetheless
,	,	,
these	DT	these
images	NNS	image
keep	VBP	keep
our	PP$	our
views	NNS	view
,	,	,
often	RB	often
subjective	JJ	subjective
,	,	,
on	IN	on
outer	JJ	outer
body	NN	body
features	NNS	feature
as	RB	as
opposed	VBN	oppose
to	TO	to
objectively	RB	objectively
thinking	VBG	think
about	IN	about
health	NN	health
.	SENT	.
If	IN	if
we	PP	we
are	VBP	be
concerned	VBN	concern
about	IN	about
health	NN	health
and	CC	and
well-being	NN	well-being
,	,	,
then	RB	then
we	PP	we
need	VBP	need
to	TO	to
go	VB	go
beyond	IN	beyond
body	NN	body
standards	NNS	standard
or	CC	or
ideals	NNS	ideal
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
consider	VB	consider
how	WRB	how
healthy	JJ	healthy
bodies	NNS	body
are	VBP	be
based	VBN	base
on	IN	on
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
inside	NN	inside
,	,	,
rather	RB	rather
than	IN	than
focusing	VBG	focus
on	IN	on
externalities	NNS	externality
.	SENT	.
Medical	JJ	medical
anthropology	NN	anthropology
,	,	,
the	DT	the
history	NN	history
of	IN	of
medicine	NN	medicine
and	CC	and
comparative	JJ	comparative
knowledge	NN	knowledge
,	,	,
offers	VBZ	offer
insights	NNS	insight
on	IN	on
how	WRB	how
to	TO	to
examine	VB	examine
bodies	NNS	body
in	IN	in
different	JJ	different
ways	NNS	way
.	SENT	.
All	PDT	all
the	DT	the
classical	JJ	classical
systems	NNS	system
of	IN	of
medicine	NN	medicine
--	:	--
Ayurveda	NP	<unknown>
,	,	,
Chinese	NP	Chinese
,	,	,
Greco-Islamic	NP	Greco-Islamic
,	,	,
as	RB	as
well	RB	well
as	IN	as
Indigenous	JJ	indigenous
healing	NN	healing
knowledge	NN	knowledge
,	,	,
understood	VBD	understand
bodies	NNS	body
through	IN	through
one	CD	one
'	POS	'
s	JJ	<unknown>
life	NN	life
force	NN	force
and	CC	and
the	DT	the
energy	NN	energy
in	IN	in
connection	NN	connection
to	TO	to
natural	JJ	natural
and	CC	and
social	JJ	social
environment	NN	environment
.	SENT	.
Energetic	JJ	energetic
qualities	NNS	quality
of	IN	of
bodies	NNS	body
such	JJ	such
as	IN	as
dosha	NN	<unknown>
,	,	,
chi	NN	chi
or	CC	or
vital	JJ	vital
essences	NNS	essence
such	JJ	such
as	IN	as
blood	NN	blood
,	,	,
are	VBP	be
much	RB	much
more	RBR	more
significant	JJ	significant
than	IN	than
external	JJ	external
features	NNS	feature
.	SENT	.
The	DT	the
outside	JJ	outside
body	NN	body
was	VBD	be
a	DT	a
reflection	NN	reflection
of	IN	of
one	CD	one
'	POS	'
s	JJ	<unknown>
interior	NN	interior
to	TO	to
understand	VB	understand
what	WP	what
was	VBD	be
happening	VBG	happen
inside	RB	inside
for	IN	for
health	NN	health
and	CC	and
balance	NN	balance
.	SENT	.
Well-being	NN	well-being
meant	VBD	mean
being	VBG	be
able	JJ	able
to	TO	to
harmonize	VB	harmonize
one	CD	one
'	POS	'
s	JJ	<unknown>
body	NN	body
in	IN	in
relation	NN	relation
to	TO	to
dynamic	JJ	dynamic
relations	NNS	relation
between	IN	between
vital	JJ	vital
substances	NNS	substance
,	,	,
human	JJ	human
organs	NNS	organ
and	CC	and
one	CD	one
'	POS	'
s	JJ	<unknown>
environment	NN	environment
to	TO	to
live	VB	live
as	RB	as
long	RB	long
as	RB	as
possible	JJ	possible
.	SENT	.
The	DT	the
immune	JJ	immune
system	NN	system
and	CC	and
microbiome	NN	microbiome
are	VBP	be
contemporary	JJ	contemporary
examples	NNS	example
.	SENT	.
They	PP	they
help	VBP	help
to	TO	to
understand	VB	understand
human	JJ	human
bodies	NNS	body
in	IN	in
relation	NN	relation
to	TO	to
entities	NNS	entity
such	JJ	such
as	IN	as
bacteria	NNS	bacterium
,	,	,
microbes	NNS	microbe
or	CC	or
pathogens	NNS	pathogen
.	SENT	.
These	DT	these
offer	NN	offer
key	JJ	key
opportunities	NNS	opportunity
to	TO	to
reframe	JJ	<unknown>
body	NN	body
ideals	NNS	ideal
that	WDT	that
engage	VBP	engage
vitality	NN	vitality
from	IN	from
within	IN	within
,	,	,
such	JJ	such
as	IN	as
metabolic	JJ	metabolic
health	NN	health
,	,	,
rather	RB	rather
than	IN	than
focus	VB	focus
solely	RB	solely
on	IN	on
externalities	NNS	externality
or	CC	or
ideal	JJ	ideal
representations	NNS	representation
.	SENT	.
We	PP	we
are	VBP	be
in	IN	in
dire	JJ	dire
need	NN	need
of	IN	of
healthy	JJ	healthy
bodies	NNS	body
,	,	,
societies	NNS	society
and	CC	and
environments	NNS	environment
.	SENT	.
We	PP	we
come	VBP	come
in	IN	in
all	DT	all
shapes	NNS	shape
and	CC	and
features	NNS	feature
that	WDT	that
are	VBP	be
desirable	JJ	desirable
and	CC	and
beautiful	JJ	beautiful
.	SENT	.
By	IN	by
caring	VBG	care
for	IN	for
healthy	JJ	healthy
bodies	NNS	body
,	,	,
placing	VBG	place
more	JJR	more
value	NN	value
on	IN	on
internal	JJ	internal
vitality	NN	vitality
,	,	,
which	WDT	which
takes	VBZ	take
into	IN	into
account	NN	account
living	NN	living
in	IN	in
relation	NN	relation
to	TO	to
our	PP$	our
environment	NN	environment
and	CC	and
each	DT	each
other	JJ	other
,	,	,
we	PP	we
might	MD	might
be	VB	be
able	JJ	able
to	TO	to
experience	VB	experience
better	JJR	good
health	NN	health
and	CC	and
collective	JJ	collective
well-being	NN	well-being
in	IN	in
this	DT	this
century	NN	century
.	SENT	.
We	PP	we
can	MD	can
begin	VB	begin
to	TO	to
heal	VB	heal
by	IN	by
looking	VBG	look
within	IN	within
ourselves	PP	ourselves
.	SENT	.
We	PP	we
can	MD	can
thrive	VB	thrive
by	IN	by
seeing	VBG	see
vitality	NN	vitality
together	RB	together
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
