Hi	UH	hi
.	SENT	.
Within	IN	within
a	DT	a
week	NN	week
I	PP	I
sold	VBD	sell
all	PDT	all
my	PP$	my
goats	NNS	goat
.	SENT	.
And	CC	and
even	RB	even
after	IN	after
paying	VBG	pay
for	IN	for
a	DT	a
team	NN	team
to	TO	to
do	VB	do
transport	NN	transport
and	CC	and
manage	VB	manage
them	PP	them
,	,	,
I	PP	I
more	RBR	more
than	IN	than
recovered	VBD	recover
the	DT	the
cost	NN	cost
of	IN	of
the	DT	the
pump	NN	pump
.	SENT	.
This	DT	this
experience	NN	experience
made	VBD	make
me	PP	me
question	VBP	question
the	DT	the
idea	NN	idea
of	IN	of
money	NN	money
and	CC	and
how	WRB	how
it	PP	it
has	VBZ	have
changed	VBN	change
and	CC	and
evolved	VBN	evolve
for	IN	for
us	PP	us
.	SENT	.
I	PP	I
found	VBD	find
that	IN	that
in	IN	in
2500	CD	@card@
BC	NP	BC
,	,	,
Mesopotamia	NP	Mesopotamia
,	,	,
Sumerians	NP	<unknown>
used	VBD	use
measured	JJ	measured
quantity	NN	quantity
of	IN	of
barley	NN	barley
as	IN	as
money	NN	money
.	SENT	.
But	CC	but
as	IN	as
the	DT	the
trading	NN	trading
circle	NN	circle
grew	VBD	grow
beyond	IN	beyond
one	CD	one
village	NN	village
,	,	,
money	NN	money
'	POS	'
s	JJ	<unknown>
key	JJ	key
characteristics	NNS	characteristic
changed	VBN	change
and	CC	and
evolved	VBN	evolve
.	SENT	.
Money	NN	money
not	RB	not
only	RB	only
needed	VBN	need
to	TO	to
reliably	RB	reliably
store	VB	store
value	NN	value
but	CC	but
also	RB	also
be	VB	be
easy	JJ	easy
to	TO	to
convert	VB	convert
and	CC	and
easy	JJ	easy
to	TO	to
transport	VB	transport
.	SENT	.
That	DT	that
is	VBZ	be
when	WRB	when
we	PP	we
--	:	--
civilization	NN	civilization
--	:	--
moved	VBN	move
towards	IN	towards
coin	NN	coin
and	CC	and
paper	NN	paper
money	NN	money
.	SENT	.
But	CC	but
coin	NN	coin
and	CC	and
paper	NN	paper
money	NN	money
get	VBP	get
value	NN	value
only	RB	only
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
validated	VBD	validate
by	IN	by
an	DT	an
external	JJ	external
authority	NN	authority
,	,	,
such	JJ	such
as	IN	as
God	NP	God
,	,	,
crown	NN	crown
or	CC	or
the	DT	the
central	JJ	central
bank	NN	bank
.	SENT	.
Technology	NN	technology
today	NN	today
enables	VBZ	enable
us	PP	us
to	TO	to
bypass	VB	bypass
the	DT	the
need	NN	need
for	IN	for
this	DT	this
central	JJ	central
authority	NN	authority
.	SENT	.
Today	NN	today
,	,	,
the	DT	the
value	NN	value
of	IN	of
any	DT	any
asset	NN	asset
can	MD	can
be	VB	be
transferred	VBN	transfer
from	IN	from
one	CD	one
person	NN	person
to	TO	to
another	DT	another
using	VBG	use
blockchain	NN	blockchain
.	SENT	.
Any	DT	any
asset	NN	asset
can	MD	can
now	RB	now
be	VB	be
tokenized	VBN	<unknown>
,	,	,
digitized	VBN	digitize
and	CC	and
traded	VBN	trade
.	SENT	.
So	IN	so
technology	NN	technology
is	VBZ	be
not	RB	not
only	RB	only
disrupting	VBG	disrupt
the	DT	the
need	NN	need
for	IN	for
a	DT	a
financial	JJ	financial
intermediary	NN	intermediary
in	IN	in
mainstream	JJ	mainstream
economy	NN	economy
but	CC	but
also	RB	also
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
disrupt	VB	disrupt
and	CC	and
democratize	VB	democratize
economic	JJ	economic
power	NN	power
in	IN	in
more	JJR	more
rural	JJ	rural
economies	NNS	economy
.	SENT	.
By	IN	by
removing	VBG	remove
the	DT	the
need	NN	need
for	IN	for
inefficient	JJ	inefficient
and	CC	and
expensive	JJ	expensive
intermediaries	NNS	intermediary
,	,	,
small	JJ	small
farmers	NNS	farmer
can	MD	can
derive	VB	derive
greater	JJR	great
value	NN	value
from	IN	from
what	WP	what
they	PP	they
grow	VBP	grow
and	CC	and
raise	VBP	raise
.	SENT	.
Livestock	NN	livestock
is	VBZ	be
very	RB	very
abundant	JJ	abundant
in	IN	in
these	DT	these
communities	NNS	community
.	SENT	.
Farmers	NNS	farmer
literally	RB	literally
use	VBP	use
their	PP$	their
goats	NNS	goat
and	CC	and
cows	NNS	cow
as	IN	as
ATM	NN	ATM
machines	NNS	machine
and	CC	and
as	IN	as
saving	VBG	save
instruments	NNS	instrument
.	SENT	.
They	PP	they
will	MD	will
sell	VB	sell
an	DT	an
animal	NN	animal
when	WRB	when
they	PP	they
need	VBP	need
cash	NN	cash
,	,	,
such	JJ	such
as	RB	as
to	TO	to
buy	VB	buy
fodder	NN	fodder
for	IN	for
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
herd	NN	herd
,	,	,
to	TO	to
buy	VB	buy
groceries	NNS	grocery
for	IN	for
their	PP$	their
home	NN	home
or	CC	or
for	IN	for
weddings	NNS	wedding
and	CC	and
health	NN	health
emergencies	NNS	emergency
.	SENT	.
But	CC	but
these	DT	these
communities	NNS	community
have	VBP	have
never	RB	never
been	VBN	be
able	JJ	able
to	TO	to
use	VB	use
their	PP$	their
goats	NNS	goat
and	CC	and
cows	NNS	cow
for	IN	for
larger	JJR	large
,	,	,
more	RBR	more
productive	JJ	productive
assets	NNS	asset
.	SENT	.
.	SENT	.
.	SENT	.
until	IN	until
now	RB	now
.	SENT	.
Our	PP$	our
farmers	NNS	farmer
are	VBP	be
able	JJ	able
to	TO	to
convert	VB	convert
15	CD	@card@
goats	NNS	goat
into	IN	into
a	DT	a
solar	JJ	solar
water	NN	water
pump	NN	pump
.	SENT	.
Previously	RB	previously
,	,	,
these	DT	these
communities	NNS	community
would	MD	would
rely	VB	rely
on	RP	on
or	CC	or
wait	VB	wait
for	IN	for
an	DT	an
NGO	NP	Ngo
,	,	,
a	DT	a
charity	NN	charity
or	CC	or
the	DT	the
government	NN	government
to	TO	to
take	VB	take
notice	NN	notice
and	CC	and
give	VB	give
them	PP	them
what	WP	what
they	PP	they
needed	VBD	need
.	SENT	.
Now	RB	now
they	PP	they
are	VBP	be
using	VBG	use
their	PP$	their
own	JJ	own
resources	NNS	resource
to	TO	to
fulfill	VB	fulfill
their	PP$	their
own	JJ	own
needs	NNS	need
when	WRB	when
they	PP	they
need	VBP	need
it	PP	it
.	SENT	.
This	DT	this
is	VBZ	be
self-reliance	NN	self-reliance
.	SENT	.
So	RB	so
how	WRB	how
have	VB	have
we	PP	we
enabled	VBD	enable
the	DT	the
use	NN	use
of	IN	of
goats	NNS	goat
as	IN	as
a	DT	a
reliable	JJ	reliable
form	NN	form
of	IN	of
currency	NN	currency
?	SENT	?
Right	RB	right
now	RB	now
,	,	,
we	PP	we
we	PP	we
work	VBP	work
with	IN	with
farmers	NNS	farmer
through	IN	through
physical	JJ	physical
barter	NN	barter
.	SENT	.
At	IN	at
the	DT	the
time	NN	time
of	IN	of
the	DT	the
solar	JJ	solar
installation	NN	installation
,	,	,
we	PP	we
take	VBP	take
possession	NN	possession
of	IN	of
the	DT	the
goats	NNS	goat
.	SENT	.
We	PP	we
then	RB	then
sell	VBP	sell
these	DT	these
goats	NNS	goat
as	IN	as
meat	NN	meat
to	TO	to
grocery	NN	grocery
chains	NNS	chain
and	CC	and
through	IN	through
our	PP$	our
own	JJ	own
retail	JJ	retail
brand	NN	brand
.	SENT	.
Every	DT	every
goat	NN	goat
that	IN	that
we	PP	we
receive	VBP	receive
is	VBZ	be
then	RB	then
recorded	VBN	record
,	,	,
as	IN	as
its	PP$	its
unique	JJ	unique
ID	NN	id
--	:	--
its	PP$	its
key	JJ	key
characteristics	NNS	characteristic
such	JJ	such
as	IN	as
its	PP$	its
sex	NN	sex
,	,	,
its	PP$	its
age	NN	age
,	,	,
its	PP$	its
weight	NN	weight
and	CC	and
even	RB	even
its	PP$	its
number	NN	number
of	IN	of
teeth	NNS	tooth
are	VBP	be
taken	VBN	take
into	IN	into
account	NN	account
.	SENT	.
And	CC	and
then	RB	then
using	VBG	use
these	DT	these
,	,	,
we	PP	we
assign	VBP	assign
each	DT	each
goat	NN	goat
a	DT	a
dollar	NN	dollar
or	CC	or
a	DT	a
rupee	NN	rupee
value	NN	value
,	,	,
essentially	RB	essentially
tokenizing	VBG	<unknown>
a	DT	a
goat	NN	goat
.	SENT	.
We	PP	we
have	VBP	have
already	RB	already
worked	VBN	work
with	IN	with
45	CD	@card@
communities	NNS	community
,	,	,
enabling	VBG	enable
more	JJR	more
than	IN	than
6	CD	@card@
,	,	,
000	CD	@card@
farmers	NNS	farmer
to	TO	to
convert	VB	convert
their	PP$	their
goats	NNS	goat
into	IN	into
water	NN	water
and	CC	and
electricity	NN	electricity
.	SENT	.
We	PP	we
are	VBP	be
now	RB	now
planning	VBG	plan
to	TO	to
add	VB	add
smartphones	NNS	smartphone
,	,	,
tractors	NNS	tractor
and	CC	and
other	JJ	other
equipment	NN	equipment
.	SENT	.
My	PP$	my
hope	NN	hope
is	VBZ	be
that	IN	that
we	PP	we
can	MD	can
create	VB	create
a	DT	a
more	RBR	more
inclusive	JJ	inclusive
economic	JJ	economic
system	NN	system
where	WRB	where
any	DT	any
person	NN	person
or	CC	or
any	DT	any
community	NN	community
can	MD	can
use	VB	use
what	WP	what
they	PP	they
grow	VBP	grow
and	CC	and
raise	VBP	raise
as	IN	as
money	NN	money
.	SENT	.
Where	WRB	where
a	DT	a
farmer	NN	farmer
,	,	,
a	DT	a
small	JJ	small
farmer	NN	farmer
can	MD	can
use	VB	use
,	,	,
wherever	WRB	wherever
he	PP	he
is	VBZ	be
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	JJ	<unknown>
Pakistan	NP	Pakistan
,	,	,
Nepal	NP	Nepal
,	,	,
Somalia	NP	Somalia
,	,	,
can	MD	can
use	VB	use
a	DT	a
digitized	VBN	digitize
goat	NN	goat
to	TO	to
pay	VB	pay
for	IN	for
her	PP$	her
kid	NN	kid
'	POS	'
s	JJ	<unknown>
school	NN	school
fees	NNS	fee
,	,	,
a	DT	a
tractor	NN	tractor
or	CC	or
a	DT	a
smartphone	NN	smartphone
.	SENT	.
This	DT	this
future	JJ	future
isn	NN	isn
'	POS	'
t	NN	t
quite	RB	quite
here	RB	here
yet	RB	yet
,	,	,
but	CC	but
I	PP	I
hope	VBP	hope
using	VBG	use
goats	NNS	goat
as	IN	as
money	NN	money
gets	VBZ	get
us	PP	us
closer	RBR	closer
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
