When	WRB	when
force	NN	force
of	IN	of
gravity	NN	gravity
on	IN	on
the	DT	the
earth	NN	earth
,	,	,
which	WDT	which
is	VBZ	be
significant	JJ	significant
.	SENT	.
It	PP	it
can	MD	can
do	VB	do
anything	NN	anything
.	SENT	.
Sheeran	NP	Sheeran
'	POS	'
s	NN	S
had	VBD	have
an	DT	an
extraordinary	JJ	extraordinary
career	NN	career
spanning	VBG	span
more	JJR	more
than	IN	than
three	CD	three
decades	NNS	decade
.	SENT	.
But	CC	but
recently	RB	recently
,	,	,
after	IN	after
14	CD	@card@
years	NNS	year
as	IN	as
a	DT	a
pilot	NN	pilot
with	IN	with
Southwest	NP	Southwest
Airlines	NPS	Airlines
,	,	,
she	PP	she
hit	VBD	hit
a	DT	a
particularly	RB	particularly
bad	JJ	bad
patch	NN	patch
of	IN	of
turbulence	NN	turbulence
.	SENT	.
Her	PP$	her
whole	JJ	whole
industry	NN	industry
did	VBD	do
.	SENT	.
I	PP	I
was	VBD	be
the	DT	the
captain	NN	captain
who	WP	who
always	RB	always
brought	VBD	bring
,	,	,
like	IN	like
chocolate	NN	chocolate
for	IN	for
the	DT	the
flight	NN	flight
attendants	NNS	attendant
,	,	,
and	CC	and
I	PP	I
'	POS	'
d	NN	d
go	VBP	go
give	VB	give
them	PP	them
some	DT	some
chocolate	NN	chocolate
,	,	,
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	JJ	<unknown>
breakfast	NN	breakfast
time	NN	time
,	,	,
it	PP	it
'	POS	'
s	NN	S
OK	JJ	OK
to	TO	to
have	VB	have
chocolate	NN	chocolate
for	IN	for
breakfast	NN	breakfast
.	SENT	.
Here	RB	here
you	PP	you
go	VBP	go
.	SENT	.
And	CC	and
that	WDT	that
changed	VBD	change
my	PP$	my
first	JJ	first
flight	NN	flight
after	IN	after
we	PP	we
kind	NN	kind
of	IN	of
really	RB	really
understood	VBN	understand
what	WP	what
was	VBD	be
going	VBG	go
on	IN	on
with	IN	with
covid	NN	<unknown>
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
bunch	NN	bunch
of	IN	of
those	DT	those
Clorox	NP	Clorox
wipes	VBZ	wipe
.	SENT	.
So	RB	so
I	PP	I
took	VBD	take
those	DT	those
to	TO	to
the	DT	the
flight	NN	flight
attendants	NNS	attendant
instead	RB	instead
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
like	IN	like
,	,	,
hey	UH	hey
,	,	,
anybody	NN	anybody
wants	VBZ	want
some	DT	some
wipes	VBZ	wipe
.	SENT	.
The	DT	the
pandemic	NN	pandemic
had	VBD	have
a	DT	a
catastrophic	JJ	catastrophic
impact	NN	impact
on	IN	on
the	DT	the
airline	NN	airline
industry	NN	industry
and	CC	and
Southwest	NP	Southwest
eventually	RB	eventually
offered	VBD	offer
buyouts	NNS	buyout
.	SENT	.
I	PP	I
hadn	NNS	<unknown>
'	POS	'
t	NN	t
even	RB	even
really	RB	really
thought	VBN	think
about	IN	about
my	PP$	my
retirement	NN	retirement
moment	NN	moment
yet	RB	yet
because	IN	because
I	PP	I
had	VBD	have
10	CD	@card@
more	JJR	more
years	NNS	year
to	TO	to
fly	VB	fly
and	CC	and
I	PP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
planning	NN	planning
on	IN	on
leaving	VBG	leave
.	SENT	.
But	CC	but
after	IN	after
some	DT	some
serious	JJ	serious
reflection	NN	reflection
,	,	,
she	PP	she
chose	VBD	choose
to	TO	to
retire	VB	retire
.	SENT	.
So	IN	so
we	PP	we
'	''	'
re	IN	re
a	DT	a
couple	NN	couple
of	IN	of
hundred	CD	hundred
that	WDT	that
retired	VBD	retire
in	IN	in
the	DT	the
same	JJ	same
two	CD	two
week	NN	week
period	NN	period
,	,	,
which	WDT	which
is	VBZ	be
unheard	JJ	unheard
of	IN	of
.	SENT	.
Despite	IN	despite
all	PDT	all
the	DT	the
turbulence	NN	turbulence
,	,	,
Sharon	NP	Sharon
knows	VBZ	know
she	PP	she
'	''	'
s	NNS	<unknown>
lucky	JJ	lucky
she	PP	she
looked	VBD	look
beyond	IN	beyond
the	DT	the
horizon	NN	horizon
to	TO	to
a	DT	a
new	JJ	new
career	NN	career
.	SENT	.
More	JJR	more
on	IN	on
that	DT	that
later	RBR	later
.	SENT	.
But	CC	but
for	IN	for
now	RB	now
,	,	,
buckle	VB	buckle
up	RP	up
.	SENT	.
Ladies	NNS	lady
,	,	,
gentlemen	NNS	gentleman
,	,	,
this	DT	this
is	VBZ	be
Captain	NP	Captain
Pressor	JJ	pressor
speaking	NN	speaking
.	SENT	.
I	PP	I
know	VBP	know
it	PP	it
'	''	'
s	RB	<unknown>
been	VBN	be
a	DT	a
little	JJ	little
bit	NN	bit
turbulent	JJ	turbulent
,	,	,
especially	RB	especially
in	IN	in
the	DT	the
economy	NN	economy
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
smooth	VB	smooth
out	RP	out
.	SENT	.
Thanks	NNS	thanks
for	IN	for
listening	VBG	listen
with	IN	with
us	PP	us
today	NN	today
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
Adam	NP	Adam
Grant	NP	Grant
and	CC	and
this	DT	this
is	VBZ	be
work	NN	work
like	IN	like
my	PP$	my
podcast	NN	<unknown>
with	IN	with
the	DT	the
TED	VBP	ted
Radio	NP	Radio
Collective	JJ	collective
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
an	DT	an
organizational	JJ	organizational
psychologist	NN	psychologist
.	SENT	.
I	PP	I
study	VBP	study
how	WRB	how
to	TO	to
make	VB	make
work	NN	work
,	,	,
not	RB	not
suck	VB	suck
.	SENT	.
In	IN	in
this	DT	this
show	NN	show
.	SENT	.
I	PP	I
take	VBP	take
you	PP	you
inside	IN	inside
the	DT	the
minds	NNS	mind
of	IN	of
fascinating	JJ	fascinating
people	NNS	people
to	TO	to
help	VB	help
us	PP	us
rethink	VB	rethink
how	WRB	how
we	PP	we
work	VBP	work
,	,	,
lead	VBP	lead
and	CC	and
live	VBP	live
today	NN	today
,	,	,
navigating	VBG	navigate
career	NN	career
turbulence	NN	turbulence
,	,	,
thanks	NNS	thanks
to	TO	to
Morgan	NP	Morgan
Stanley	NP	Stanley
for	IN	for
sponsoring	VBG	sponsor
this	DT	this
episode	NN	episode
.	SENT	.
You	PP	you
know	VBP	know
what	WP	what
turbulence	NN	turbulence
feels	VBZ	feel
like	IN	like
on	IN	on
an	DT	an
airplane	NN	airplane
.	SENT	.
You	PP	you
had	VBD	have
some	DT	some
nasty	JJ	nasty
wind	NN	wind
and	CC	and
everything	NN	everything
is	VBZ	be
out	RP	out
of	IN	of
your	PP$	your
control	NN	control
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
probably	RB	probably
faced	VBD	face
that	DT	that
kind	NN	kind
of	IN	of
turbulence	NN	turbulence
in	IN	in
your	PP$	your
career	NN	career
,	,	,
too	RB	too
,	,	,
when	WRB	when
your	PP$	your
job	NN	job
,	,	,
your	PP$	your
workplace	NN	workplace
or	CC	or
your	PP$	your
industry	NN	industry
is	VBZ	be
changing	VBG	change
dramatically	RB	dramatically
around	IN	around
you	PP	you
and	CC	and
you	PP	you
feel	VBP	feel
powerless	JJ	powerless
to	TO	to
shape	VB	shape
it	PP	it
.	SENT	.
The	DT	the
current	JJ	current
pandemic	NN	pandemic
has	VBZ	have
compounded	VBN	compound
that	DT	that
disturbance	NN	disturbance
on	IN	on
a	DT	a
massive	JJ	massive
scale	NN	scale
.	SENT	.
In	IN	in
the	DT	the
face	NN	face
of	IN	of
uncertainty	NN	uncertainty
,	,	,
we	PP	we
often	RB	often
freeze	VB	freeze
up	RP	up
.	SENT	.
Researchers	NNS	researcher
call	VBP	call
it	PP	it
a	DT	a
threat	NN	threat
,	,	,
rigidity	NN	rigidity
,	,	,
response	NN	response
.	SENT	.
When	WRB	when
we	PP	we
feel	VBP	feel
powerless	JJ	powerless
to	TO	to
counter	VB	counter
the	DT	the
threats	NNS	threat
around	IN	around
us	PP	us
,	,	,
our	PP$	our
thinking	NN	thinking
becomes	VBZ	become
constrained	VBN	constrain
.	SENT	.
We	PP	we
hang	VBP	hang
on	IN	on
for	IN	for
dear	JJ	dear
life	NN	life
,	,	,
stop	VB	stop
taking	VBG	take
risks	NNS	risk
and	CC	and
play	VB	play
it	PP	it
safe	JJ	safe
.	SENT	.
The	DT	the
past	JJ	past
year	NN	year
has	VBZ	have
left	VBN	leave
us	PP	us
all	RB	all
reacting	VBG	react
to	TO	to
dramatic	JJ	dramatic
change	NN	change
.	SENT	.
But	CC	but
psychologists	NNS	psychologist
find	VBP	find
that	IN	that
when	WRB	when
we	PP	we
encounter	VBP	encounter
turbulence	NN	turbulence
,	,	,
instead	RB	instead
of	IN	of
pushing	VBG	push
harder	JJR	hard
against	IN	against
the	DT	the
headwinds	NNS	headwind
,	,	,
we	PP	we
'	POS	'
re	NN	re
generally	RB	generally
better	JJR	good
off	RP	off
tilting	VBG	tilt
our	PP$	our
rudder	NN	rudder
and	CC	and
charting	VBG	chart
a	DT	a
new	JJ	new
course	NN	course
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
expanding	VBG	expand
your	PP$	your
thinking	NN	thinking
at	IN	at
exactly	RB	exactly
the	DT	the
moment	NN	moment
when	WRB	when
all	PDT	all
your	PP$	your
instincts	NNS	instinct
are	VBP	be
telling	VBG	tell
you	PP	you
to	TO	to
lock	VB	lock
it	PP	it
down	RB	down
tight	JJ	tight
.	SENT	.
I	PP	I
was	VBD	be
in	IN	in
my	PP$	my
40s	JJ	<unknown>
and	CC	and
I	PP	I
worked	VBD	work
in	IN	in
the	DT	the
mortgage	NN	mortgage
division	NN	division
.	SENT	.
When	WRB	when
all	DT	all
of	IN	of
this	DT	this
mortgage	NN	mortgage
business	NN	business
hit	VBD	hit
and	CC	and
they	PP	they
laid	VBD	lay
off	RP	off
the	DT	the
entire	JJ	entire
division	NN	division
in	IN	in
Jacksonville	NP	Jacksonville
in	IN	in
2009	CD	@card@
,	,	,
Erin	NP	Erin
Scott	NP	Scott
had	VBD	have
been	VBN	be
working	VBG	work
for	IN	for
a	DT	a
bank	NN	bank
in	IN	in
Florida	NP	Florida
for	IN	for
14	CD	@card@
years	NNS	year
when	WRB	when
he	PP	he
lost	VBD	lose
his	PP$	his
job	NN	job
during	IN	during
the	DT	the
recession	NN	recession
.	SENT	.
He	PP	he
started	VBD	start
looking	VBG	look
for	IN	for
a	DT	a
new	JJ	new
job	NN	job
in	IN	in
finance	NN	finance
.	SENT	.
I	PP	I
would	MD	would
estimate	VB	estimate
that	IN	that
surely	RB	surely
I	PP	I
applied	VBD	apply
for	IN	for
at	IN	at
least	JJS	least
two	CD	two
hundred	CD	hundred
jobs	NNS	job
.	SENT	.
I	PP	I
think	VBP	think
I	PP	I
have	VBP	have
like	IN	like
three	CD	three
interviews	NNS	interview
in	IN	in
that	DT	that
whole	JJ	whole
time	NN	time
as	IN	as
more	JJR	more
time	NN	time
passed	VBN	pass
without	IN	without
any	DT	any
callbacks	NNS	callback
and	CC	and
became	VBD	become
more	RBR	more
open	JJ	open
to	TO	to
exploring	VBG	explore
other	JJ	other
roles	NNS	role
and	CC	and
for	IN	for
lower	JJR	low
pay	NN	pay
as	RB	as
long	RB	long
as	IN	as
they	PP	they
were	VBD	be
in	IN	in
state	NN	state
your	PP$	your
station	NN	station
for	IN	for
one	CD	one
particular	JJ	particular
kind	NN	kind
of	IN	of
fish	NN	fish
.	SENT	.
But	CC	but
in	IN	in
time	NN	time
when	WRB	when
you	PP	you
start	VBP	start
casting	VBG	cast
your	PP$	your
net	NN	net
a	DT	a
whole	JJ	whole
lot	NN	lot
wider	JJR	wide
feeling	NN	feeling
dejected	VBD	deject
.	SENT	.
Aaron	NP	Aaron
finally	RB	finally
started	VBD	start
looking	VBG	look
out	RP	out
of	IN	of
state	NN	state
,	,	,
which	WDT	which
would	MD	would
have	VB	have
meant	VBN	mean
leaving	VBG	leave
his	PP$	his
entire	JJ	entire
family	NN	family
behind	RB	behind
.	SENT	.
My	PP$	my
brother	NN	brother
,	,	,
my	PP$	my
sister	NN	sister
,	,	,
my	PP$	my
mom	NN	mom
and	CC	and
dad	NN	dad
,	,	,
they	PP	they
'	POS	'
re	NN	re
all	DT	all
right	NN	right
there	RB	there
.	SENT	.
When	WRB	when
you	PP	you
talk	VBP	talk
about	RB	about
moving	VBG	move
to	TO	to
California	NP	California
from	IN	from
Florida	NP	Florida
,	,	,
that	WDT	that
'	POS	'
s	NN	S
you	PP	you
know	VBP	know
,	,	,
that	IN	that
'	POS	'
s	NN	S
a	DT	a
desperate	JJ	desperate
move	NN	move
.	SENT	.
But	CC	but
something	NN	something
'	POS	'
s	NN	S
,	,	,
you	PP	you
know	VBP	know
,	,	,
something	NN	something
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
give	VB	give
here	RB	here
.	SENT	.
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
find	VB	find
another	DT	another
job	NN	job
to	TO	to
save	VB	save
my	PP$	my
life	NN	life
.	SENT	.
Aaron	NP	Aaron
spent	VBD	spend
two	CD	two
and	CC	and
a	DT	a
half	JJ	half
years	NNS	year
looking	VBG	look
for	IN	for
full	JJ	full
time	NN	time
work	NN	work
.	SENT	.
He	PP	he
had	VBD	have
a	DT	a
newborn	JJ	newborn
son	NN	son
,	,	,
so	RB	so
his	PP$	his
financial	JJ	financial
responsibilities	NNS	responsibility
were	VBD	be
growing	VBG	grow
.	SENT	.
And	CC	and
just	RB	just
when	WRB	when
you	PP	you
thought	VBD	think
things	NNS	thing
couldn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
any	DT	any
worse	JJR	bad
,	,	,
his	PP$	his
wife	NN	wife
had	VBD	have
a	DT	a
stroke	NN	stroke
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
most	RBS	most
driven	JJ	driven
woman	NN	woman
I	PP	I
know	VBP	know
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
see	VBP	see
that	DT	that
kind	NN	kind
of	IN	of
person	NN	person
sitting	VBG	sit
in	IN	in
a	DT	a
wheelchair	NN	wheelchair
,	,	,
I	PP	I
just	RB	just
felt	VBD	feel
the	DT	the
weight	NN	weight
of	IN	of
the	DT	the
world	NN	world
had	VBD	have
this	DT	this
little	JJ	little
boy	NN	boy
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
thinking	NN	thinking
,	,	,
my	PP$	my
wife	NN	wife
looks	VBZ	look
to	TO	to
me	PP	me
,	,	,
my	PP$	my
son	NN	son
looks	VBZ	look
to	TO	to
me	PP	me
,	,	,
what	WP	what
am	VBP	be
I	PP	I
going	VBG	go
to	TO	to
do	VB	do
?	SENT	?
I	PP	I
just	RB	just
finally	RB	finally
I	PP	I
went	VBD	go
to	TO	to
another	DT	another
room	NN	room
and	CC	and
I	PP	I
just	RB	just
closed	VBD	close
door	NN	door
and	CC	and
I	PP	I
just	RB	just
kind	JJ	kind
of	IN	of
had	VBD	have
a	DT	a
little	JJ	little
pity	NN	pity
party	NN	party
.	SENT	.
What	WP	what
is	VBZ	be
a	DT	a
pity	NN	pity
party	NN	party
?	SENT	?
Well	RB	well
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
say	VB	say
I	PP	I
cried	VBN	cry
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
I	PP	I
did	VBD	do
.	SENT	.
With	IN	with
so	RB	so
much	JJ	much
out	IN	out
of	IN	of
his	PP$	his
control	NN	control
in	IN	in
that	DT	that
moment	NN	moment
,	,	,
Aaron	NP	Aaron
found	VBD	find
a	DT	a
way	NN	way
to	TO	to
take	VB	take
some	DT	some
of	IN	of
the	DT	the
control	NN	control
back	RB	back
.	SENT	.
Instead	RB	instead
of	IN	of
focusing	VBG	focus
narrowly	RB	narrowly
on	IN	on
the	DT	the
mortgage	NN	mortgage
industry	NN	industry
,	,	,
Aaron	NP	Aaron
broadened	VBD	broaden
his	PP$	his
lens	NN	lens
.	SENT	.
He	PP	he
found	VBD	find
a	DT	a
part	NN	part
time	NN	time
job	NN	job
as	IN	as
a	DT	a
substitute	JJ	substitute
teacher	NN	teacher
to	TO	to
pay	VB	pay
the	DT	the
bills	NNS	bill
,	,	,
which	WDT	which
was	VBD	be
a	DT	a
resourceful	JJ	resourceful
move	NN	move
,	,	,
an	DT	an
example	NN	example
of	IN	of
what	WDT	what
psychologists	NNS	psychologist
call	VB	call
being	VBG	be
proactive	JJ	proactive
.	SENT	.
Be	VB	be
proactive	JJ	proactive
can	MD	can
be	VB	be
really	RB	really
annoying	VBG	annoy
advice	NN	advice
,	,	,
it	PP	it
isn	NNS	<unknown>
'	POS	'
t	NN	t
about	IN	about
working	VBG	work
harder	JJR	hard
or	CC	or
taking	VBG	take
the	DT	the
bull	NN	bull
by	IN	by
the	DT	the
horns	NNS	horn
or	CC	or
whatever	WDT	whatever
your	PP$	your
nagging	JJ	nagging
uncle	NN	uncle
keeps	VBZ	keep
telling	VBG	tell
you	PP	you
to	TO	to
do	VB	do
,	,	,
you	PP	you
'	POS	'
re	NN	re
probably	RB	probably
doing	VBG	do
that	IN	that
already	RB	already
.	SENT	.
It	PP	it
means	VBZ	mean
doing	VBG	do
what	WP	what
you	PP	you
can	MD	can
to	TO	to
change	VB	change
the	DT	the
circumstance	NN	circumstance
rather	RB	rather
than	IN	than
grinding	VBG	grind
against	IN	against
it	PP	it
,	,	,
identifying	VBG	identify
the	DT	the
ways	NNS	way
,	,	,
large	JJ	large
or	CC	or
small	JJ	small
,	,	,
that	IN	that
you	PP	you
can	MD	can
exert	VB	exert
some	DT	some
control	NN	control
in	IN	in
an	DT	an
out	NN	out
of	IN	of
control	NN	control
situation	NN	situation
.	SENT	.
It	PP	it
turned	VBD	turn
out	RP	out
that	IN	that
Aaron	NP	Aaron
loved	VBD	love
teaching	NN	teaching
.	SENT	.
A	DT	a
few	JJ	few
years	NNS	year
later	RBR	later
,	,	,
he	PP	he
ended	VBD	end
up	RP	up
pivoting	VBG	pivot
it	PP	it
into	IN	into
his	PP$	his
current	JJ	current
career	NN	career
,	,	,
where	WRB	where
he	PP	he
'	POS	'
s	NNS	<unknown>
helping	VBG	help
others	NNS	other
learn	VBP	learn
from	IN	from
his	PP$	his
earlier	JJR	early
setback	NN	setback
.	SENT	.
I	PP	I
work	VBP	work
at	IN	at
a	DT	a
nearby	JJ	nearby
prison	NN	prison
,	,	,
Hamilton	NP	Hamilton
Correctional	JJ	correctional
Institution	NP	Institution
.	SENT	.
Aaron	NP	Aaron
now	RB	now
helps	VBZ	help
people	NNS	people
navigate	VB	navigate
one	PP	one
of	IN	of
the	DT	the
biggest	JJS	big
headwinds	NNS	headwind
imaginable	JJ	imaginable
time	NN	time
in	IN	in
prison	NN	prison
.	SENT	.
What	WP	what
Aaron	NP	Aaron
'	POS	'
s	NN	S
learned	VBD	learn
about	RB	about
how	WRB	how
formerly	RB	formerly
incarcerated	VBN	incarcerate
people	NNS	people
re-enter	VBP	re-enter
society	NN	society
has	VBZ	have
implications	NNS	implication
for	IN	for
adapting	VBG	adapt
to	TO	to
all	DT	all
kinds	NNS	kind
of	IN	of
turbulence	NN	turbulence
,	,	,
from	IN	from
being	VBG	be
downsized	VBD	downsize
to	TO	to
being	VBG	be
demoted	VBN	demote
to	TO	to
having	VBG	have
a	DT	a
gap	NN	gap
on	IN	on
your	PP$	your
resume	NN	resume
.	SENT	.
People	NNS	people
who	WP	who
have	VBP	have
spent	VBN	spend
time	NN	time
in	IN	in
prison	NN	prison
faced	VBN	face
major	JJ	major
obstacles	NNS	obstacle
when	WRB	when
they	PP	they
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
land	VB	land
a	DT	a
job	NN	job
.	SENT	.
Employers	NNS	employer
are	VBP	be
often	RB	often
hesitant	JJ	hesitant
to	TO	to
give	VB	give
them	PP	them
an	DT	an
opportunity	NN	opportunity
.	SENT	.
If	IN	if
they	PP	they
look	VBP	look
you	PP	you
up	RP	up
and	CC	and
they	PP	they
find	VBP	find
out	IN	out
you	PP	you
are	VBP	be
really	RB	really
into	IN	into
some	DT	some
bad	JJ	bad
stuff	NN	stuff
,	,	,
sometimes	RB	sometimes
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
end	NN	end
of	IN	of
it	PP	it
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
just	RB	just
going	VBG	go
to	TO	to
pass	VB	pass
on	IN	on
you	PP	you
.	SENT	.
Aaron	NP	Aaron
coaches	NNS	coach
his	PP$	his
students	NNS	student
to	TO	to
call	VB	call
out	RP	out
the	DT	the
elephant	NN	elephant
in	IN	in
the	DT	the
room	NN	room
.	SENT	.
I	PP	I
made	VBD	make
some	DT	some
very	RB	very
poor	JJ	poor
decisions	NNS	decision
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
paid	VBD	pay
for	IN	for
that	DT	that
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
made	VBD	make
a	DT	a
lot	NN	lot
of	IN	of
changes	NNS	change
in	IN	in
my	PP$	my
life	NN	life
.	SENT	.
I	PP	I
would	MD	would
really	RB	really
appreciate	VB	appreciate
the	DT	the
opportunity	NN	opportunity
.	SENT	.
Why	WRB	why
do	VBP	do
you	PP	you
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
important	JJ	important
,	,	,
Aaron	NP	Aaron
,	,	,
to	TO	to
address	VB	address
the	DT	the
elephant	NN	elephant
in	IN	in
the	DT	the
room	NN	room
and	CC	and
actually	RB	actually
talk	VB	talk
about	IN	about
it	PP	it
directly	RB	directly
?	SENT	?
The	DT	the
number	NN	number
one	CD	one
thing	NN	thing
is	VBZ	be
you	PP	you
control	VBP	control
the	DT	the
narrative	NN	narrative
to	TO	to
some	DT	some
degree	NN	degree
when	WRB	when
you	PP	you
do	VBP	do
that	RB	that
.	SENT	.
Controlling	VBG	control
the	DT	the
narrative	NN	narrative
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
key	JJ	key
strategy	NN	strategy
for	IN	for
being	VBG	be
proactive	JJ	proactive
in	IN	in
the	DT	the
face	NN	face
of	IN	of
career	NN	career
turbulence	NN	turbulence
,	,	,
crafting	VBG	craft
a	DT	a
story	NN	story
about	IN	about
how	WRB	how
a	DT	a
headwind	NN	<unknown>
has	VBZ	have
made	VBN	make
you	PP	you
stronger	JJR	strong
or	CC	or
better	JJR	good
.	SENT	.
Research	NP	Research
demonstrates	VBZ	demonstrate
that	IN	that
in	IN	in
the	DT	the
job	NN	job
search	NN	search
,	,	,
sex	NN	sex
offenders	NNS	offender
are	VBP	be
better	JJR	good
off	RP	off
owning	VBG	own
their	PP$	their
mistakes	NNS	mistake
than	IN	than
making	VBG	make
excuses	NNS	excuse
.	SENT	.
Your	PP$	your
headwinds	NNS	headwind
may	MD	may
be	VB	be
lighter	JJR	light
than	IN	than
time	NN	time
behind	IN	behind
bars	NNS	bar
.	SENT	.
Maybe	RB	maybe
you	PP	you
lost	VBD	lose
a	DT	a
job	NN	job
that	WDT	that
was	VBD	be
a	DT	a
bad	JJ	bad
fit	NN	fit
,	,	,
or	CC	or
you	PP	you
took	VBD	take
time	NN	time
off	RP	off
to	TO	to
care	VB	care
for	IN	for
a	DT	a
child	NN	child
or	CC	or
a	DT	a
sick	JJ	sick
family	NN	family
member	NN	member
.	SENT	.
Or	CC	or
maybe	RB	maybe
you	PP	you
have	VBP	have
a	DT	a
physical	JJ	physical
or	CC	or
psychological	JJ	psychological
disability	NN	disability
that	IN	that
prospective	JJ	prospective
employers	NNS	employer
wrongly	RB	wrongly
judge	VBP	judge
.	SENT	.
And	CC	and
although	IN	although
it	PP	it
'	POS	'
s	NN	S
illegal	JJ	illegal
to	TO	to
discriminate	VB	discriminate
against	IN	against
people	NNS	people
with	IN	with
disabilities	NNS	disability
,	,	,
employers	NNS	employer
have	VBP	have
biases	NNS	bias
.	SENT	.
In	IN	in
a	DT	a
series	NN	series
of	IN	of
studies	NNS	study
,	,	,
people	NNS	people
with	IN	with
disabilities	NNS	disability
were	VBD	be
rated	VBN	rate
more	RBR	more
favorably	RB	favorably
if	IN	if
they	PP	they
brought	VBD	bring
them	PP	them
up	RP	up
at	IN	at
the	DT	the
beginning	NN	beginning
of	IN	of
an	DT	an
interview	NN	interview
rather	RB	rather
than	IN	than
waiting	VBG	wait
until	IN	until
the	DT	the
end	NN	end
or	CC	or
concealing	VBG	conceal
them	PP	them
altogether	RB	altogether
.	SENT	.
Psychologist	NN	psychologist
find	VBP	find
that	IN	that
in	IN	in
the	DT	the
face	NN	face
of	IN	of
setbacks	NNS	setback
,	,	,
taking	VBG	take
charge	NN	charge
of	IN	of
the	DT	the
